% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_plastic_azul_S21,im:Cap1_duto1_plastic_azul_S21,re:Cap1_duto1_plastic_diversos_S21,im:Cap1_duto1_plastic_diversos_S21,
4.390000000000000E+009,4.478299767766670E-001,-7.668714844686783E-001,4.459475278071214E-001,-7.652114972926116E-001,4.475995968882623E-001,-7.667752366828522E-001,
4.395000000000000E+009,4.406144330963735E-001,-7.714056095291348E-001,4.385200450347142E-001,-7.697994259358632E-001,4.403272020821225E-001,-7.712490641597579E-001,
4.400000000000000E+009,4.327558997692135E-001,-7.752275798608885E-001,4.304008221359564E-001,-7.737013564498307E-001,4.325368618177198E-001,-7.750591555233113E-001,
4.405000000000000E+009,4.256515986389799E-001,-7.800819547626464E-001,4.230269304331709E-001,-7.784841742865472E-001,4.254420583032189E-001,-7.798535700854743E-001,
4.410000000000000E+009,4.174667796371777E-001,-7.829849132153738E-001,4.148994040926400E-001,-7.812505687750557E-001,4.173975521434247E-001,-7.826760597160459E-001,
4.415000000000000E+009,4.099252416547843E-001,-7.866674566150047E-001,4.070411505620342E-001,-7.848843216159303E-001,4.097843674467722E-001,-7.863516334209855E-001,
4.420000000000000E+009,4.010771608524537E-001,-7.892035218416342E-001,3.981022744290457E-001,-7.872936193103363E-001,4.011012101949787E-001,-7.889723479291599E-001,
4.425000000000000E+009,3.937256574635035E-001,-7.919790808179095E-001,3.904136393190591E-001,-7.901190698683519E-001,3.936179830839133E-001,-7.917989057474223E-001,
4.430000000000000E+009,3.855949153196966E-001,-7.951362458100271E-001,3.820916128055362E-001,-7.930728359098883E-001,3.854919573710762E-001,-7.949387823303906E-001,
4.435000000000000E+009,3.781692428556407E-001,-7.976169968068300E-001,3.745294732037315E-001,-7.952394738020405E-001,3.781382417828652E-001,-7.971976270294040E-001,
4.440000000000000E+009,3.699843124336550E-001,-7.999768463724840E-001,3.662845869131312E-001,-7.973698303270949E-001,3.700208714851075E-001,-7.995786060539916E-001,
4.445000000000000E+009,3.617818744799809E-001,-8.019403898915372E-001,3.579671426277590E-001,-7.990920577727366E-001,3.618065722327089E-001,-8.015503655980779E-001,
4.450000000000000E+009,3.540132520498014E-001,-8.037819822939372E-001,3.500303236303197E-001,-8.008515678295992E-001,3.541176889236852E-001,-8.034009266187214E-001,
4.455000000000000E+009,3.467895290329817E-001,-8.049658437420723E-001,3.424020243947840E-001,-8.018145043788316E-001,3.468845241241215E-001,-8.046894749644120E-001,
4.460000000000000E+009,3.387063445980883E-001,-8.063622917455050E-001,3.343269919037974E-001,-8.026533240102169E-001,3.389435729024276E-001,-8.060585334034994E-001,
4.465000000000000E+009,3.314014589599501E-001,-8.076191015638545E-001,3.272985320003742E-001,-8.035604069487483E-001,3.317152850502164E-001,-8.074372419327572E-001,
4.470000000000000E+009,3.237934163666026E-001,-8.090434009754368E-001,3.197271051534180E-001,-8.045724569901480E-001,3.239114146695907E-001,-8.089008067656078E-001,
4.475000000000000E+009,3.162957796248079E-001,-8.102661744799602E-001,3.124155434393143E-001,-8.055165180419989E-001,3.164707280555834E-001,-8.100124163772289E-001,
4.480000000000000E+009,3.099078280434115E-001,-8.112990130587245E-001,3.061628403670005E-001,-8.062762958673075E-001,3.101259550901501E-001,-8.111140086146255E-001,
4.485000000000000E+009,3.035348204077456E-001,-8.119570120652335E-001,3.001498268787232E-001,-8.067575589903920E-001,3.038737296023078E-001,-8.117882382036576E-001,
4.490000000000000E+009,2.979897975590923E-001,-8.129348979922239E-001,2.948036377778492E-001,-8.075926268277867E-001,2.982134082888954E-001,-8.127994190629821E-001,
4.495000000000000E+009,2.915896588007362E-001,-8.142071245895316E-001,2.885191589536867E-001,-8.088153156988783E-001,2.917410861735041E-001,-8.140667181309633E-001,
4.500000000000000E+009,2.855179284717314E-001,-8.160106076029348E-001,2.825347473389410E-001,-8.105719978271282E-001,2.856682744498454E-001,-8.158351975496430E-001,
4.505000000000000E+009,2.788184018868986E-001,-8.186531288813320E-001,2.762659549706111E-001,-8.132796210098257E-001,2.791313914237478E-001,-8.185117023012871E-001,
4.510000000000000E+009,2.723334673500535E-001,-8.208329450905018E-001,2.697984564048049E-001,-8.156618417948240E-001,2.726416179548250E-001,-8.208722845701471E-001,
4.515000000000000E+009,2.652567762637272E-001,-8.230495310219970E-001,2.626693614623997E-001,-8.179832157534890E-001,2.656075076700719E-001,-8.230332509037072E-001,
4.520000000000000E+009,2.575437931498154E-001,-8.251038474332432E-001,2.546368792469367E-001,-8.198332946111488E-001,2.577205748105603E-001,-8.250928013633938E-001,
4.525000000000000E+009,2.507396406129784E-001,-8.270350704907662E-001,2.475518232564948E-001,-8.217036838425034E-001,2.508558385789186E-001,-8.271529750517266E-001,
4.530000000000000E+009,2.430171962570571E-001,-8.286460626416143E-001,2.397969537354590E-001,-8.231102380415414E-001,2.432893444111878E-001,-8.288142145115790E-001,
4.535000000000000E+009,2.358764569627904E-001,-8.297588883084816E-001,2.323659740271340E-001,-8.238812780250198E-001,2.359561634934548E-001,-8.299037287948369E-001,
4.540000000000000E+009,2.277469875920627E-001,-8.316441729456952E-001,2.242090938258383E-001,-8.251913444992662E-001,2.278622397765173E-001,-8.317418210274146E-001,
4.545000000000000E+009,2.212329321268720E-001,-8.327519397891778E-001,2.178927365562217E-001,-8.256895333009519E-001,2.212747498838733E-001,-8.328511230116467E-001,
4.550000000000000E+009,2.140149665425165E-001,-8.339009769405413E-001,2.111811251176344E-001,-8.264392042719324E-001,2.141419102086970E-001,-8.339179721583708E-001,
4.555000000000000E+009,2.067789978851594E-001,-8.344808027271955E-001,2.042654086222608E-001,-8.269039905478188E-001,2.069184696911226E-001,-8.345120574540375E-001,
4.560000000000000E+009,1.999136683547737E-001,-8.356804825972515E-001,1.976820151812476E-001,-8.280859012713343E-001,2.000699826006415E-001,-8.357542852449318E-001,
4.565000000000000E+009,1.926347395476452E-001,-8.361416590308779E-001,1.904260230632661E-001,-8.284047505194532E-001,1.927114105515159E-001,-8.362609510791511E-001,
4.570000000000000E+009,1.849240677699246E-001,-8.368485578497883E-001,1.831524376135077E-001,-8.289438785447737E-001,1.851934191891900E-001,-8.368885048443768E-001,
4.575000000000000E+009,1.781522459945373E-001,-8.378597224241349E-001,1.764305553056092E-001,-8.296754923360092E-001,1.782642195280410E-001,-8.380209546122915E-001,
4.580000000000000E+009,1.711427983327436E-001,-8.384280113579279E-001,1.696717806572292E-001,-8.300719910049867E-001,1.711908099711345E-001,-8.386840936012410E-001,
4.585000000000000E+009,1.641067016691290E-001,-8.383425390777362E-001,1.625514741503365E-001,-8.298293458602299E-001,1.639148084715809E-001,-8.384583206131938E-001,
4.590000000000000E+009,1.562010083627820E-001,-8.396296762568924E-001,1.551735452572151E-001,-8.307678867088957E-001,1.562201564920138E-001,-8.397842070975075E-001,
4.595000000000000E+009,1.489213294374252E-001,-8.397192570957162E-001,1.483373220052496E-001,-8.307584742877512E-001,1.488913323319995E-001,-8.398801190467087E-001,
4.600000000000000E+009,1.404492485612194E-001,-8.401296291018791E-001,1.403953050313202E-001,-8.309025861914805E-001,1.403956621271856E-001,-8.402647030497655E-001,
4.605000000000000E+009,1.337542200749369E-001,-8.389023913447223E-001,1.340162537573045E-001,-8.296445079117802E-001,1.335132087317828E-001,-8.390662433494064E-001,
4.610000000000000E+009,1.265360182172786E-001,-8.384674626146171E-001,1.271802211341804E-001,-8.292472141674023E-001,1.262531220493786E-001,-8.385596832625465E-001,
4.615000000000000E+009,1.189748869058126E-001,-8.375719498735375E-001,1.200202099549851E-001,-8.282118268016715E-001,1.187059524762293E-001,-8.374751075056086E-001,
4.620000000000000E+009,1.140215165684022E-001,-8.361163713285420E-001,1.156645067163234E-001,-8.269186162799084E-001,1.139037088082181E-001,-8.360361689754708E-001,
4.625000000000000E+009,1.076305984733083E-001,-8.352621350961438E-001,1.095726881889932E-001,-8.261502346826087E-001,1.074921472881435E-001,-8.350997438048841E-001,
4.630000000000000E+009,1.022399443801365E-001,-8.344982520341439E-001,1.048482704746681E-001,-8.254075515999007E-001,1.022325369946920E-001,-8.343137912605805E-001,
4.635000000000000E+009,9.705789709490305E-002,-8.343510485220278E-001,1.001852330308652E-001,-8.257074600216932E-001,9.709893646284917E-002,-8.342423235104237E-001,
4.640000000000000E+009,9.286363625886823E-002,-8.337012906045749E-001,9.636954714773732E-002,-8.252790554838732E-001,9.290931441896211E-002,-8.334930923940510E-001,
4.645000000000000E+009,8.863550313266423E-002,-8.333811971333126E-001,9.237989284414799E-002,-8.255656515948330E-001,8.861115462761585E-002,-8.333044738476459E-001,
4.650000000000000E+009,8.478751280562143E-002,-8.337161769914567E-001,8.859630634467619E-002,-8.264013044047514E-001,8.469691848516640E-002,-8.336511022851547E-001,
4.655000000000000E+009,8.074132209998430E-002,-8.359103239145214E-001,8.455881543710271E-002,-8.289855598762814E-001,8.068531163543198E-002,-8.357793634388926E-001,
4.660000000000000E+009,7.653779653075647E-002,-8.385273298083800E-001,8.034480971966376E-002,-8.321206372027437E-001,7.655648078324673E-002,-8.384238364998720E-001,
4.665000000000000E+009,7.148893952672525E-002,-8.416533621701114E-001,7.523584699572664E-002,-8.355530305410375E-001,7.149005850186266E-002,-8.414589299788804E-001,
4.670000000000000E+009,6.559111686879890E-002,-8.447818891202105E-001,6.890060456255037E-002,-8.389865357552672E-001,6.560731522058558E-002,-8.446280739323806E-001,
4.675000000000000E+009,5.868505065610855E-002,-8.479120212039210E-001,6.159614969217171E-002,-8.421508549529473E-001,5.877620679061486E-002,-8.478923978818749E-001,
4.680000000000000E+009,5.041093264282890E-002,-8.509492759777730E-001,5.314159147997472E-002,-8.452088668690081E-001,5.044742504699567E-002,-8.509654131377233E-001,
4.685000000000000E+009,4.210830603094903E-002,-8.540008502176284E-001,4.486122006333550E-002,-8.482867398510715E-001,4.225810308227685E-002,-8.540294805358868E-001,
4.690000000000000E+009,3.318977516795323E-002,-8.562494209255482E-001,3.561459909449882E-002,-8.504399746504139E-001,3.315943161142359E-002,-8.562568738088792E-001,
4.695000000000000E+009,2.367728240306974E-002,-8.577569330965345E-001,2.595190534961423E-002,-8.517644689583885E-001,2.356618344177327E-002,-8.578369122609115E-001,
4.700000000000000E+009,1.493050527385602E-002,-8.583269017692221E-001,1.704055630263092E-002,-8.522140802225366E-001,1.467550935457932E-002,-8.583839799289040E-001,
4.705000000000000E+009,5.017873959542944E-003,-8.593531636409871E-001,7.190541187162916E-003,-8.529045782408171E-001,4.813641927297984E-003,-8.592733872811043E-001,
4.710000000000000E+009,-3.495429571373556E-003,-8.588629411069820E-001,-1.152421724689367E-003,-8.522641547220018E-001,-3.668185031011083E-003,-8.587289228133497E-001,
4.715000000000000E+009,-1.293768411619346E-002,-8.584876730508821E-001,-1.061224175452914E-002,-8.517228471758154E-001,-1.320791789740466E-002,-8.582542156042827E-001,
4.720000000000000E+009,-2.179288890066841E-002,-8.568780165385985E-001,-1.936605979403756E-002,-8.499382796848605E-001,-2.189552630745740E-002,-8.565661463712655E-001,
4.725000000000000E+009,-3.039844641033528E-002,-8.567832242236808E-001,-2.772172092805050E-002,-8.496935744409262E-001,-3.042086637544628E-002,-8.565513937440213E-001,
4.730000000000000E+009,-3.795168033320421E-002,-8.544058599032863E-001,-3.495589259416820E-002,-8.470554540876463E-001,-3.786156259220160E-002,-8.541604949743319E-001,
4.735000000000000E+009,-4.624773669220764E-002,-8.532760837620007E-001,-4.300652433556499E-002,-8.460059300822297E-001,-4.615496757160643E-002,-8.530697708606845E-001,
4.740000000000000E+009,-5.385157659348094E-002,-8.512343585969963E-001,-5.057642388494708E-002,-8.439919371581170E-001,-5.384265287130182E-002,-8.510892908100056E-001,
4.745000000000000E+009,-6.038842303531405E-002,-8.498693046456085E-001,-5.676571200982943E-002,-8.425857759892917E-001,-6.028657023540425E-002,-8.497468128549820E-001,
4.750000000000000E+009,-6.766890612379164E-002,-8.476665052603069E-001,-6.365652134689238E-002,-8.404734543885539E-001,-6.753766217068394E-002,-8.475038858464776E-001,
4.755000000000000E+009,-7.505057288089716E-002,-8.470600104143584E-001,-7.102078200358919E-002,-8.399446129422385E-001,-7.503870356077354E-002,-8.469122787729740E-001,
4.760000000000000E+009,-8.162242934112135E-002,-8.458021014255959E-001,-7.734448574000168E-002,-8.388502743189286E-001,-8.150266290961639E-002,-8.456994767971419E-001,
4.765000000000000E+009,-8.777887045477976E-002,-8.446371780149052E-001,-8.353031184959356E-002,-8.380398784389431E-001,-8.773592326268505E-002,-8.447053781847785E-001,
4.770000000000000E+009,-9.481130851176067E-002,-8.437052423327003E-001,-9.058362975952032E-002,-8.372830172026660E-001,-9.477029367511664E-002,-8.437198371881919E-001,
4.775000000000000E+009,-1.019029590919296E-001,-8.439393009618220E-001,-9.778343998354198E-002,-8.374024490943484E-001,-1.019301914628012E-001,-8.439446975081285E-001,
4.780000000000000E+009,-1.098890373744853E-001,-8.436792345140026E-001,-1.058462797962977E-001,-8.373009197014097E-001,-1.099942655275534E-001,-8.436539179126545E-001,
4.785000000000000E+009,-1.165577430897810E-001,-8.423603390908606E-001,-1.129974873975353E-001,-8.357871142772245E-001,-1.168422276463944E-001,-8.422446869624836E-001,
4.790000000000000E+009,-1.265425619274340E-001,-8.415536672838699E-001,-1.227318692332946E-001,-8.347375132136216E-001,-1.264404652125339E-001,-8.413951317038282E-001,
4.795000000000000E+009,-1.340253749145538E-001,-8.406953191311903E-001,-1.302597974141817E-001,-8.336395682823472E-001,-1.339945054976631E-001,-8.405982846659827E-001,
4.800000000000000E+009,-1.421792300707744E-001,-8.386083680154618E-001,-1.383090291865692E-001,-8.313689933176527E-001,-1.421295073952531E-001,-8.386128377138373E-001,
4.805000000000000E+009,-1.501217764099171E-001,-8.367472747833203E-001,-1.464301988831769E-001,-8.291017963696413E-001,-1.502167801704300E-001,-8.366968875883059E-001,
4.810000000000000E+009,-1.585250411904835E-001,-8.348376042775919E-001,-1.546226612190624E-001,-8.268448036604407E-001,-1.585922012255153E-001,-8.347849259785971E-001,
4.815000000000000E+009,-1.664421062482395E-001,-8.325481742735521E-001,-1.622884530898242E-001,-8.241217553069165E-001,-1.664723596818191E-001,-8.324091480739319E-001,
4.820000000000000E+009,-1.750444452459203E-001,-8.290257218865057E-001,-1.703031233867989E-001,-8.203561577331489E-001,-1.750498733937377E-001,-8.289461277806962E-001,
4.825000000000000E+009,-1.817967024326056E-001,-8.262921232569591E-001,-1.768811997530514E-001,-8.172025112422738E-001,-1.819767263649195E-001,-8.261048141202558E-001,
4.830000000000000E+009,-1.888700823482851E-001,-8.227029515026456E-001,-1.834327106791895E-001,-8.134044950578140E-001,-1.889124523569351E-001,-8.225060774480475E-001,
4.835000000000000E+009,-1.965606692287452E-001,-8.190229344923928E-001,-1.905730288590460E-001,-8.095745909983608E-001,-1.965703339546620E-001,-8.188173406599312E-001,
4.840000000000000E+009,-2.032856577383118E-001,-8.158718830106163E-001,-1.967337339202382E-001,-8.062692323003895E-001,-2.032916311821239E-001,-8.156491437404717E-001,
4.845000000000000E+009,-2.104389139895877E-001,-8.127843272871634E-001,-2.032497715256788E-001,-8.029900096473488E-001,-2.104107063161392E-001,-8.125446734634707E-001,
4.850000000000000E+009,-2.169579062995151E-001,-8.097887212182434E-001,-2.091213667004729E-001,-7.999148338797482E-001,-2.169096741187836E-001,-8.093884305556853E-001,
4.855000000000000E+009,-2.248414530259657E-001,-8.061713428291931E-001,-2.161508543373493E-001,-7.966510332235944E-001,-2.246821222637881E-001,-8.060156510676474E-001,
4.860000000000000E+009,-2.312538470005025E-001,-8.021022586102310E-001,-2.219919489294559E-001,-7.928681060044801E-001,-2.311676277257859E-001,-8.019304578052552E-001,
4.865000000000000E+009,-2.381407319180628E-001,-7.982417321552334E-001,-2.283318749773431E-001,-7.894027437684710E-001,-2.380128174931420E-001,-7.981282732313900E-001,
4.870000000000000E+009,-2.441996469988167E-001,-7.938088525122042E-001,-2.341488828203731E-001,-7.851260576921052E-001,-2.442867328828937E-001,-7.935990212382011E-001,
4.875000000000000E+009,-2.507632482553689E-001,-7.899862291842807E-001,-2.403077868244078E-001,-7.815427352401007E-001,-2.507649813864715E-001,-7.897560830180060E-001,
4.880000000000000E+009,-2.574976572236219E-001,-7.861847322191609E-001,-2.467065732037960E-001,-7.779410623636271E-001,-2.574739993924017E-001,-7.859507823883896E-001,
4.885000000000000E+009,-2.634659976035441E-001,-7.818824907048735E-001,-2.520567596621156E-001,-7.737752087982103E-001,-2.632900818928464E-001,-7.816852949995810E-001,
4.890000000000000E+009,-2.683362680589839E-001,-7.774021937879911E-001,-2.562499374601904E-001,-7.695915941059743E-001,-2.680684128867383E-001,-7.772146271292223E-001,
4.895000000000000E+009,-2.746055706641375E-001,-7.732230946432035E-001,-2.621194737746702E-001,-7.657442306343310E-001,-2.744268326306363E-001,-7.730310063442345E-001,
4.900000000000000E+009,-2.806954740079781E-001,-7.676673983893452E-001,-2.676531384999547E-001,-7.603559026383575E-001,-2.805785103237911E-001,-7.674824414176771E-001,
4.905000000000000E+009,-2.844468917827321E-001,-7.634789807803581E-001,-2.706994767146696E-001,-7.564884572354570E-001,-2.843026369313548E-001,-7.632768575398933E-001,
4.910000000000000E+009,-2.896517887123393E-001,-7.577318748118129E-001,-2.750243070644183E-001,-7.512246111631080E-001,-2.893446761006080E-001,-7.575083563874133E-001,
4.915000000000000E+009,-2.933569636549676E-001,-7.524530639581875E-001,-2.778988174527282E-001,-7.468424593843086E-001,-2.930808646424559E-001,-7.523263177519635E-001,
4.920000000000000E+009,-2.966808307508460E-001,-7.492624957487571E-001,-2.806777155210162E-001,-7.445213873070415E-001,-2.964341190543660E-001,-7.491258587694455E-001,
4.925000000000000E+009,-3.001421678275025E-001,-7.449691856769893E-001,-2.835970675052183E-001,-7.414417266866475E-001,-2.999552047842686E-001,-7.449463935694524E-001,
4.930000000000000E+009,-3.028749844047707E-001,-7.408497056549442E-001,-2.860870791104919E-001,-7.384920629133995E-001,-3.026376342754386E-001,-7.407309566007871E-001,
4.935000000000000E+009,-3.048180190196533E-001,-7.374043761892285E-001,-2.879854747997218E-001,-7.362261220268136E-001,-3.045126495622111E-001,-7.373105580826492E-001,
4.940000000000000E+009,-3.061364493881211E-001,-7.346801435114303E-001,-2.892974213301455E-001,-7.347628660175827E-001,-3.058139577888888E-001,-7.346608646023407E-001,
4.945000000000000E+009,-3.069275447225571E-001,-7.346573696577677E-001,-2.906271294273203E-001,-7.360541742708823E-001,-3.067699435069645E-001,-7.346160468128656E-001,
4.950000000000000E+009,-3.097231593151732E-001,-7.348451280444300E-001,-2.940567145343991E-001,-7.371741779730303E-001,-3.094293776467828E-001,-7.347457297558535E-001,
4.955000000000000E+009,-3.127464279095953E-001,-7.361878940686750E-001,-2.979804512949448E-001,-7.394386343029767E-001,-3.124462273346340E-001,-7.362458348365040E-001,
4.960000000000000E+009,-3.178786090699174E-001,-7.364630967143797E-001,-3.042424341916385E-001,-7.401360324941092E-001,-3.175626629296504E-001,-7.365405447995875E-001,
4.965000000000000E+009,-3.248245103829823E-001,-7.383316997563233E-001,-3.119262702467404E-001,-7.420498075557551E-001,-3.244076480605055E-001,-7.384647444257033E-001,
4.970000000000000E+009,-3.323363827452994E-001,-7.371606516296324E-001,-3.200202410708637E-001,-7.407495697026998E-001,-3.319212843104025E-001,-7.374467277069006E-001,
4.975000000000000E+009,-3.402316377259047E-001,-7.364389735365873E-001,-3.281124750526875E-001,-7.399698989159756E-001,-3.399458088733434E-001,-7.367975975717318E-001,
4.980000000000000E+009,-3.465582868486477E-001,-7.337595034926621E-001,-3.347022539643139E-001,-7.373937663686794E-001,-3.465089737879519E-001,-7.341613777734624E-001,
4.985000000000000E+009,-3.543516216144554E-001,-7.313431910080535E-001,-3.425085912804575E-001,-7.350093361505053E-001,-3.543559041845060E-001,-7.316943258486902E-001,
4.990000000000000E+009,-3.614100640651052E-001,-7.277431173767786E-001,-3.498251014584655E-001,-7.314831368185197E-001,-3.615922864433463E-001,-7.280237597868526E-001,
4.995000000000000E+009,-3.676703051430841E-001,-7.238884277840668E-001,-3.559989154464750E-001,-7.277256686903264E-001,-3.677429578844274E-001,-7.240538950414465E-001,
5.000000000000000E+009,-3.736179736116813E-001,-7.202230499587958E-001,-3.618169485345065E-001,-7.243077802850149E-001,-3.737281775927186E-001,-7.203897695112850E-001,
5.005000000000000E+009,-3.796751410741305E-001,-7.147732366067852E-001,-3.677826129456697E-001,-7.194833966336046E-001,-3.798267655188982E-001,-7.148931094531654E-001,
5.010000000000000E+009,-3.836418980672089E-001,-7.097963471969526E-001,-3.717982407100431E-001,-7.151496569313404E-001,-3.837819111047255E-001,-7.098654415410487E-001,
5.015000000000000E+009,-3.874349909950232E-001,-7.068665582793979E-001,-3.758000060015728E-001,-7.128364362155413E-001,-3.875701826707590E-001,-7.068837254268329E-001,
5.020000000000000E+009,-3.914847209786756E-001,-7.028867728615817E-001,-3.800968410897173E-001,-7.094699525559939E-001,-3.916000178610032E-001,-7.027424910235715E-001,
5.025000000000000E+009,-3.950719742390458E-001,-6.990562984347795E-001,-3.841144858732041E-001,-7.065000576187487E-001,-3.950118333166267E-001,-6.989997777898841E-001,
5.030000000000000E+009,-3.964887090025520E-001,-6.971544660430158E-001,-3.862810894981867E-001,-7.054502662745898E-001,-3.963985259079945E-001,-6.972642879792421E-001,
5.035000000000000E+009,-4.000222935889855E-001,-6.952596348601798E-001,-3.906815161130974E-001,-7.042735003517205E-001,-4.000895306548898E-001,-6.954442651429661E-001,
5.040000000000000E+009,-4.030742742607809E-001,-6.944495941155866E-001,-3.952691090376040E-001,-7.039131604777916E-001,-4.033213662259371E-001,-6.946198907053741E-001,
5.045000000000000E+009,-4.063476901262886E-001,-6.941207969222265E-001,-3.997053780878970E-001,-7.034715093036383E-001,-4.064583422676449E-001,-6.941389269546208E-001,
5.050000000000000E+009,-4.113491765223361E-001,-6.959544905496933E-001,-4.061027338418706E-001,-7.050149891471709E-001,-4.115858677458668E-001,-6.960497558393884E-001,
5.055000000000000E+009,-4.171508049274315E-001,-6.970072091100984E-001,-4.129634785234416E-001,-7.054215105660546E-001,-4.174485597966625E-001,-6.970049000925258E-001,
5.060000000000000E+009,-4.244003880162162E-001,-6.984539106257612E-001,-4.212029880240034E-001,-7.058819415199649E-001,-4.246749393960623E-001,-6.982522451493282E-001,
5.065000000000000E+009,-4.326887994994292E-001,-6.983636954057191E-001,-4.301354136096829E-001,-7.046314639938724E-001,-4.329238537435973E-001,-6.981166571767961E-001,
5.070000000000000E+009,-4.425479767715139E-001,-6.979587820849084E-001,-4.399543064104813E-001,-7.029691948458319E-001,-4.426683986818552E-001,-6.976692095387107E-001,
5.075000000000000E+009,-4.520860615803993E-001,-6.960129234690684E-001,-4.492450345531076E-001,-7.001929504709603E-001,-4.521426519758084E-001,-6.956943081621996E-001,
5.080000000000000E+009,-4.626259237390787E-001,-6.932619574183779E-001,-4.594692750491557E-001,-6.965493743696426E-001,-4.625890802994940E-001,-6.929362491486704E-001,
5.085000000000000E+009,-4.722838805234640E-001,-6.895448919967093E-001,-4.686489522384827E-001,-6.921578804716783E-001,-4.721574242313016E-001,-6.891444433989384E-001,
5.090000000000000E+009,-4.814006881184318E-001,-6.845685443076048E-001,-4.772278853354837E-001,-6.868022037112589E-001,-4.812906124250331E-001,-6.842611840182958E-001,
5.095000000000000E+009,-4.911167625520522E-001,-6.786151112503361E-001,-4.864212146021217E-001,-6.805137146486181E-001,-4.910606188454265E-001,-6.783375164378576E-001,
5.100000000000000E+009,-4.991574705478423E-001,-6.714868409412895E-001,-4.938113730507943E-001,-6.731881156142828E-001,-4.990220305475713E-001,-6.712559933438802E-001,
5.105000000000000E+009,-5.070734050275942E-001,-6.648450497495297E-001,-5.010249950736680E-001,-6.665851833849227E-001,-5.069832350826288E-001,-6.646280797592770E-001,
5.110000000000000E+009,-5.137923341504258E-001,-6.580582994704127E-001,-5.071469735174075E-001,-6.598036350986661E-001,-5.137194678919349E-001,-6.578001360962444E-001,
5.115000000000000E+009,-5.201029122073085E-001,-6.507950671633592E-001,-5.128075912768050E-001,-6.528134753735022E-001,-5.199658434277239E-001,-6.504452089458522E-001,
5.120000000000000E+009,-5.260945088026607E-001,-6.427041453116354E-001,-5.182783265039372E-001,-6.451253612828197E-001,-5.257738503308076E-001,-6.423240667851997E-001,
5.125000000000000E+009,-5.321181670202674E-001,-6.344626473791672E-001,-5.238854073072403E-001,-6.374742096019608E-001,-5.316960252840204E-001,-6.342330237551490E-001,
5.130000000000000E+009,-5.352838499634010E-001,-6.265469344760273E-001,-5.267755091377953E-001,-6.301647617811093E-001,-5.347935442897940E-001,-6.263929439779545E-001,
5.135000000000000E+009,-5.390232115945531E-001,-6.206564105486199E-001,-5.304502051322583E-001,-6.247835942546758E-001,-5.385898775034843E-001,-6.205905984370802E-001,
5.140000000000000E+009,-5.425701639673923E-001,-6.126295398651569E-001,-5.336382850585609E-001,-6.173598650237187E-001,-5.421060530688969E-001,-6.126901525020760E-001,
5.145000000000000E+009,-5.451836248834365E-001,-6.062926784102644E-001,-5.363239364430203E-001,-6.117020956972420E-001,-5.448151438771813E-001,-6.064496446604899E-001,
5.150000000000000E+009,-5.477681539923315E-001,-6.012807281325505E-001,-5.389596910335430E-001,-6.075413165677530E-001,-5.474269914272878E-001,-6.015121525085574E-001,
5.155000000000000E+009,-5.503403137864625E-001,-5.979454247979579E-001,-5.419512869833683E-001,-6.048308451022895E-001,-5.501740687281331E-001,-5.980449488484548E-001,
5.160000000000000E+009,-5.524184828496848E-001,-5.930091549091779E-001,-5.444845897153643E-001,-6.005449945060117E-001,-5.522654554602886E-001,-5.931630608087549E-001,
5.165000000000000E+009,-5.556858391475924E-001,-5.870307403695643E-001,-5.482999813634221E-001,-5.949822362548687E-001,-5.556261215327558E-001,-5.870230230573611E-001,
5.170000000000000E+009,-5.583056939003706E-001,-5.843067829969988E-001,-5.512286278273493E-001,-5.926627674825603E-001,-5.581385460062529E-001,-5.841614358278889E-001,
5.175000000000000E+009,-5.611740059104895E-001,-5.804474603082790E-001,-5.547312488871126E-001,-5.893678658512499E-001,-5.606576561488650E-001,-5.803576986621784E-001,
5.180000000000000E+009,-5.635847785993806E-001,-5.770054333826776E-001,-5.579824532432711E-001,-5.862281835940151E-001,-5.630252545003114E-001,-5.771897155925720E-001,
5.185000000000000E+009,-5.675953462791719E-001,-5.741483260020706E-001,-5.627473210247498E-001,-5.833385576638945E-001,-5.671331015705142E-001,-5.745661533236528E-001,
5.190000000000000E+009,-5.705544009513099E-001,-5.707608429721817E-001,-5.664556625426646E-001,-5.800049777814565E-001,-5.702479777575829E-001,-5.713856319199119E-001,
5.195000000000000E+009,-5.739664804844377E-001,-5.688749509104070E-001,-5.706817809489738E-001,-5.777886978001510E-001,-5.739381852387716E-001,-5.693732434657822E-001,
5.200000000000000E+009,-5.792412900413769E-001,-5.666316745800376E-001,-5.763263722813077E-001,-5.752130070835322E-001,-5.793184691193003E-001,-5.670566998838005E-001,
5.205000000000000E+009,-5.842171956988002E-001,-5.644465752654557E-001,-5.818602314170273E-001,-5.727100343753673E-001,-5.842744246147857E-001,-5.647569539955538E-001,
5.210000000000000E+009,-5.916869600564021E-001,-5.623759011038705E-001,-5.897945571324325E-001,-5.700405790996008E-001,-5.918429873240060E-001,-5.627162546302656E-001,
5.215000000000000E+009,-5.977901749695651E-001,-5.586919975289886E-001,-5.960153306942623E-001,-5.657111144439041E-001,-5.980633575581127E-001,-5.589481055541870E-001,
5.220000000000000E+009,-6.046832164388359E-001,-5.556131033016600E-001,-6.029145363818511E-001,-5.620898259409385E-001,-6.050466658385272E-001,-5.557648317678370E-001,
